CO_CEP,Latitude,Longitude
91120300,-30.0324999,-51.2303767
3170050,-23.5520805,-46.591246
55612100,-8.1116121,-35.2911156
56308210,-9.397034,-40.5168575
70200740,-15.8354434,-47.9134253
9290415,-23.7672489,-46.3727555
75686060,-17.7408274,-48.6381465
67133000,-1.3361855,-48.3857013
30220380,-19.9227318,-43.9450948
49010020,-10.9131085,-37.0548024
38031320,-19.8029911,-47.9256899
57082862,-9.6389302,-35.7129126
22790530,-22.9080777,-43.1790268
18706010,-23.0906642,-48.9358084
24320330,-22.9517909,-43.0581287
5081040,-23.5383214,-46.6391624
20760480,-22.9080777,-43.1790268
53520305,-7.9066708,-34.902257
28913270,-22.836723,-42.0307487
45208613,-13.8611251,-40.1155716
58055330,-7.2095913,-34.8407411
14701150,-20.942381,-48.4968795
74393405,-16.680882,-49.2532691
6753410,-23.6081102,-46.7722123
68909858,0.0965796,-51.0955937
37588000,-22.1029145,-46.1919735
68180120,-4.2660935,-55.9808566
6785120,-23.6081102,-46.7722123
75123015,-16.2631455,-48.9486238
18682180,-22.6021036,-48.8050503
28030035,-21.7658638,-41.3362708
56912160,-7.9856277,-38.3102294
61901090,-3.8617253,-38.6543596
54310240,-8.1165339,-35.0199865
57230000,-10.1016266,-36.1436824
30330010,-19.9409972,-43.9365865
8473410,-23.5383214,-46.6391624
28055160,-21.7858808,-41.33795
36045065,-21.7123851,-43.4077097
65600240,-4.8654201,-43.353664
40100200,-12.9822499,-38.4812772
3359010,-23.5383214,-46.6391624
90830420,-30.0324999,-51.2303767
18134130,-23.5241265,-47.1294193
49162424,-10.853267,-37.1276667
4949170,-23.5383214,-46.6391624
8090370,-23.4794924,-46.4191625
31330250,-19.9227318,-43.9450948
75115400,-16.2631455,-48.9486238
98794062,-27.8643546,-54.4779287
50960240,-8.0374699,-34.9808648
4949080,-23.5383214,-46.6391624
8715000,-23.5521163,-46.2342052
68354161,-6.5174363,-49.8638952
56320716,-9.4026734,-40.5548749
26276600,-22.7438296,-43.4910646
37554002,-22.2849869,-45.9223637
83252000,-25.5408292,-48.5074532
22421026,-22.9080777,-43.1790268
91760050,-30.1342713,-51.2301477
59070360,-5.8193078,-35.2126281
13020210,-22.8973779,-47.0702549
11497500,-23.9749916,-46.2543656
40170150,-12.9822499,-38.4812772
30411343,-19.9227318,-43.9450948
1301000,-23.5383214,-46.6391624
29050653,-20.3200917,-40.3376682
79110040,-20.4494839,-54.6081159
4715010,-23.5383214,-46.6391624
88352400,-27.0680505,-48.8833163
7115080,-23.4316111,-46.4075899
49163510,-10.8929145,-37.1448871
28922136,-22.8354464,-42.0287155
45695000,-15.2617424,-39.4122943
89870000,-26.8432432,-52.9815106
75800105,-17.916215,-51.7567442
82540040,-25.4944375,-49.284271
29144030,-20.3464943,-40.3902889
85851200,-25.5342224,-54.5863923
30692280,-19.9227318,-43.9450948
45020200,-14.8570284,-40.8544709
8593450,-23.48848,-46.344642
21032060,-22.8638381,-43.2560208
56302290,-9.4026734,-40.5548749
99700030,-27.6401273,-52.2781355
85901150,-24.7222438,-53.7402476
35500179,-20.1597921,-44.8739341
27333001,-22.5428765,-44.1753536
7790610,-23.3108546,-46.9124378
4416120,-23.5383214,-46.6391624
61913090,-3.8617253,-38.6543596
8790140,-23.5521163,-46.2342052
39400116,-16.6976459,-43.86788
8452220,-23.5383214,-46.6391624
27600088,-22.2326385,-43.8863929
26256142,-22.7468496,-43.4388248
93032100,-29.7349825,-51.1577676
18051005,-23.5163798,-47.5016825
75383818,-16.6667109,-49.4999191
27916000,-22.3816827,-41.7771691
31310220,-19.9227318,-43.9450948
59072470,-5.8193078,-35.2126281
64806485,-6.7775157,-43.0088018
65943000,-6.4392019,-46.1902049
41338700,-12.8995686,-38.4101483
44091226,-12.2896884,-38.9281477
29111490,-20.3550489,-40.3523892
27520172,-22.5040429,-44.6439406
80420160,-25.4397037,-49.2851708
25025000,-22.7973673,-43.3081713
83203620,-25.5314537,-48.5465952
62504100,-3.4984422,-39.5788386
90420140,-30.0356752,-51.2076422
11070061,-23.9335988,-46.3286399
2913000,-23.5383214,-46.6391624
17509060,-22.2172002,-49.9500061
9932210,-23.6679875,-46.6131252
30380010,-19.9227318,-43.9450948
29146320,-20.3189274,-40.4352182
48860000,-11.2398978,-39.7392405
5712080,-23.5383214,-46.6391624
21073080,-22.9080777,-43.1790268
13035270,-22.9111353,-47.0662661
66650000,-1.365543,-48.4248975
29102903,-20.3659913,-40.3078218
87301450,-24.0448869,-52.3769318
41610540,-12.9822499,-38.4812772
12350000,-23.2207527,-46.141037
65058009,-2.5295265,-44.2963942
88052600,-27.4726557,-48.443801
8530210,-23.5363345,-46.3590017
88803000,-28.6789941,-49.3695627
48022845,-12.1637841,-38.4306738
57312270,-9.6715595,-36.6873129
65910120,-5.4981393,-47.458481
13140344,-22.7637765,-47.1546797
49035770,-10.9126637,-37.0780531
35040550,-18.8542462,-41.9374402
88115400,-7.2231838,-38.290701
35796090,-18.7849043,-44.422209
67125000,-1.3412887,-48.3869809
41218062,-12.9822499,-38.4812772
4822000,-23.7392026,-46.6863841
95765000,-29.4739462,-51.3564962
58400710,-7.2407038,-35.8980565
45055365,-14.8570284,-40.8544709
65265000,-2.0665385,-44.7847023
69152470,-2.6548669,-56.7691876
1456000,-23.5746157,-46.6912458
18046166,-23.5233782,-47.4818693
65728000,-4.5187233,-44.4665915
30380060,-19.9227318,-43.9450948
18307070,-23.985667,-48.3526692
45545000,-14.3117771,-39.3226605
93010234,-29.7349825,-51.1577676
7123270,-23.4316111,-46.4075899
30880040,-19.9227318,-43.9450948
29160790,-20.2501666,-40.2650653
5528220,-23.5934774,-46.7587322
32432235,-20.0032002,-44.0686665
60140160,-3.7413305,-38.4967806
4407090,-23.5383214,-46.6391624
54210090,-8.0915184,-34.9676676
30730420,-19.9156601,-43.9875502
78131178,-15.7087221,-56.1309731
6823300,-23.6741508,-46.8031385
59020250,-5.8193078,-35.2126281
56322735,-9.4026734,-40.5548749
49105172,-10.6781537,-37.4135555
79041300,-20.4494839,-54.6081159
20560180,-22.9080777,-43.1790268
54250000,-8.1185562,-34.9689855
35530000,-20.4464489,-44.7819704
68030350,-2.438489,-54.699611
57311225,-9.6715595,-36.6873129
12214505,-23.1867782,-45.8854538
8738510,-23.5555341,-46.2082077
15090190,-20.8337071,-49.3955203
36305186,-21.0983862,-44.2141347
29194910,-19.8189864,-40.277603
13059640,-22.9056391,-47.059564
12236190,-23.1867782,-45.8854538
28350000,-21.2079153,-42.1204346
23078415,-22.9080777,-43.1790268
17382012,-22.2840884,-48.1267265
25212415,-22.7814972,-43.288406
40800710,-12.9822499,-38.4812772
70790080,-15.7508868,-47.9250462
26143540,-22.7044446,-43.3938041
65058021,-2.5295265,-44.2963942
95012080,-29.1625457,-51.1637053
39700000,-18.520497,-42.5321009
18070030,-23.4798364,-47.4749575
86015020,-23.3230071,-51.1677877
28981275,-22.8721038,-42.334827
29192025,-19.9697826,-40.1515751
12500130,-22.7757029,-45.1643621
33120360,-21.2064969,-43.7684171
27920220,-22.4048771,-41.7981889
79085110,-20.4494839,-54.6081159
59106029,-5.8193078,-35.2126281
13246100,-23.003364,-46.7100952
44645000,-11.6703944,-39.8362745
29312545,-20.7305374,-41.1168076
61623450,-3.7453129,-38.6073832
62880384,-4.0964618,-38.4965574
73401430,-15.7508868,-47.9250462
15010090,-20.8125851,-49.3804212
65081360,-2.5295265,-44.2963942
74860280,-16.680882,-49.2532691
53610405,-7.8556278,-34.905521
15090090,-20.8125851,-49.3804212
42717140,-12.8751773,-38.3399593
59067410,-5.8724083,-35.2294707
32604124,-19.9572334,-44.1991556
17406204,-22.2123569,-49.7302759
90620150,-30.0552472,-51.2020738
59280277,-5.863541,-35.3501137
59293495,-5.7803095,-35.3134705
38408214,-18.8941408,-48.2622678
47850033,-12.0767718,-45.7628943
6820020,-23.6788187,-46.8515666
20756120,-22.9080777,-43.1790268
64000060,-5.0902277,-42.8129529
36087390,-21.7123247,-43.4076691
3678030,-23.5383214,-46.6391624
85010000,-25.3747874,-51.4685801
35422299,-20.3670538,-43.4241296
96202336,-32.0460212,-52.1104393
33820530,-19.7842827,-44.0272101
23898006,-22.7971429,-43.6478144
89504518,-26.7567224,-51.0206579
91550250,-30.0324999,-51.2303767
89221200,-26.2825159,-48.8344711
69095550,-3.0174134,-59.9837069
33979899,-19.7842827,-44.0272101
5437000,-23.5490912,-46.683827
32110080,-19.8337479,-44.0906825
14810100,-21.993173,-47.3333435
9132550,-23.7672489,-46.3727555
65968000,-6.1730137,-47.362885
42800625,-12.7131531,-38.3293195
6030095,-23.5533602,-46.7796156
53441010,-7.9340069,-34.868407
25250480,-22.7814972,-43.288406
30431265,-19.9227318,-43.9450948
13070260,-22.9056391,-47.059564
41260160,-12.9822499,-38.4812772
6154000,-23.5615911,-46.8077619
55612292,-8.1116121,-35.2911156
26155045,-22.7044446,-43.3938041
63520000,-6.248279,-38.9139453
32280300,-19.8337479,-44.0906825
44890000,-11.8311601,-41.6400694
30710570,-19.9227318,-43.9450948
30421340,-19.9227318,-43.9450948
58111140,-7.1460302,-34.9489279
30140071,-19.9287858,-43.9363674
29100250,-20.3327171,-40.2890352
84600300,-26.228596,-51.0869796
22735130,-22.9202118,-43.3598449
41192009,-12.9822499,-38.4812772
9090710,-23.6534782,-46.5314958
72850755,-16.145025,-47.956377
69980000,-7.6130247,-72.6841763
36860000,-21.153333,-42.214444
16200970,-21.2958279,-50.3326827
68926102,-0.0526352,-51.1565722
99010180,-28.2371689,-52.395073
89060000,-26.8467416,-49.0765073
5055020,-23.5304259,-46.70282
21041232,-22.9080777,-43.1790268
35500456,-20.1597921,-44.8739341
17504000,-22.2172002,-49.9500061
13179232,-22.8075285,-47.2205009
23870000,-22.9200563,-43.9430618
54230092,-8.1312621,-34.9681475
60863030,-3.8211489,-38.5110298
24804727,-22.7805,-42.9306
5386130,-23.5383214,-46.6391624
59600155,-5.1895721,-37.3455187
82640660,-25.4944375,-49.284271
37417210,-21.7039347,-45.2412812
45005060,-14.8570284,-40.8544709
5625000,-23.5383214,-46.6391624
9751460,-23.7080345,-46.5506747
45028170,-14.8570284,-40.8544709
25931670,-22.6105538,-43.1765586
11045301,-23.9757245,-46.3164438
40450290,-12.9822499,-38.4812772
30130170,-19.9294942,-43.9356421
55560000,-8.8162303,-35.1928827
49035810,-10.9581618,-37.0422338
41710200,-12.9822499,-38.4812772
13052344,-22.9056391,-47.059564
60181235,-3.7347567,-38.4706265
68909806,0.0965796,-51.0955937
88131400,-27.6773193,-48.6674777
28060390,-21.7838556,-41.2763681
90670020,-30.0324999,-51.2303767
26255155,-22.7468496,-43.4388248
6845295,-23.6788187,-46.8515666
39800136,-17.8916014,-41.5265204
68508970,-5.2868878,-49.0635393
38444334,-18.6435371,-48.2143726
31540670,-19.9227318,-43.9450948
36015360,-21.756447,-43.3545941
78125005,-15.7087221,-56.1309731
22790550,-22.9080777,-43.1790268
25070350,-22.7973673,-43.3081713
79805031,-22.2460593,-54.8136717
31540480,-19.9227318,-43.9450948
35160208,-19.4723144,-42.5561982
30535210,-19.9227318,-43.9450948
24422115,-22.8651033,-43.0667223
60430120,-3.7486323,-38.5552375
11548000,-23.9299466,-46.4105045
14026576,-21.2011506,-47.7851607
31310650,-19.9227318,-43.9450948
14085070,-21.1703086,-47.8028486
9770595,-23.7080345,-46.5506747
49030070,-10.9126637,-37.0780531
7700175,-23.3661206,-46.7441311
38184236,-19.6140057,-46.9263021
25545202,-22.7839756,-43.3457664
54768847,-8.0199901,-34.990781
16400660,-21.6793198,-49.7419802
25260390,-22.7814972,-43.288406
53421041,-7.9340069,-34.868407
20550010,-22.9193291,-43.2261768
31160330,-19.9227318,-43.9450948
29135372,-20.3914471,-40.4966587
31540500,-19.9227318,-43.9450948
6600025,-23.5290865,-46.8976511
2612130,-23.4738574,-46.6664533
15801240,-21.143887,-48.97519
25900109,-22.6105538,-43.1765586
80240530,-25.4529909,-49.3020573
11665050,-23.6814497,-45.4345116
24456440,-22.8651033,-43.0667223
13900262,-22.700909,-46.7566771
37132194,-21.4207362,-45.9484916
56304010,-9.4026734,-40.5548749
5186110,-23.4360439,-46.7508373
3159150,-23.5383214,-46.6391624
60512000,-3.7517267,-38.5801827
53550096,-7.9066708,-34.902257
49160474,-10.853267,-37.1276667
49081060,-10.9126637,-37.0780531
8450460,-23.5474044,-46.3921889
12233640,-23.1867782,-45.8854538
50630540,-8.0575966,-34.9218624
35425074,-20.3667081,-43.4256933
14315360,-20.8898924,-47.5862388
55813435,-7.8528019,-35.2590975
11665160,-23.6814497,-45.4345116
9030580,-23.7672489,-46.3727555
2991050,-23.5383214,-46.6391624
88032679,-27.5973002,-48.5496098
88180000,-27.5173081,-48.7902682
98801310,-28.2963311,-54.2388568
24240660,-22.898355,-43.0979494
11450430,-23.9972541,-46.2620562
4338000,-23.5383214,-46.6391624
90850510,-30.0324999,-51.2303767
16600240,-21.9991284,-49.4488105
42807077,-12.7155541,-38.3206567
52051440,-8.029594,-34.916166
54270010,-8.1165339,-35.0199865
78840000,-15.5433228,-55.1748099
6327270,-23.5427302,-46.8240848
39620000,-16.2525007,-41.4912515
13212130,-23.1814232,-46.8962348
4921250,-23.5383214,-46.6391624
93020095,-29.761971,-51.1476325
58840000,-6.7846926,-37.8025255
91755200,-30.0324999,-51.2303767
3554080,-23.5383214,-46.6391624
58434100,-7.2407038,-35.8980565
88818680,-28.6789941,-49.3695627
24440396,-22.8651033,-43.0667223
56318500,-9.4026734,-40.5548749
89970000,-26.5369672,-53.3333458
41231570,-12.9822499,-38.4812772
79013080,-20.4494839,-54.6081159
81110400,-25.4944375,-49.284271
8485442,-23.5383214,-46.6391624
71020611,-15.7508868,-47.9250462
62250000,-4.321854,-40.7240947
30642480,-19.9227318,-43.9450948
39442006,-15.8141402,-43.3162007
68745420,-1.2640376,-47.9362509
31910130,-19.9227318,-43.9450948
29104360,-20.3727229,-40.3275873
19900011,-22.9850325,-49.8694209
13482284,-22.5491704,-47.4114475
4079001,-23.608888,-46.6584223
18045000,-23.5165885,-47.4839155
65912100,-5.521597,-47.456409
11910000,-24.3683402,-47.9396908
14300093,-20.8898924,-47.5862388
60821743,-3.7907529,-38.489907
56300990,-9.4026734,-40.5548749
13405235,-22.7122382,-47.655216
76950000,-11.9077967,-61.7776441
32809418,-19.8019496,-44.1412493
90026900,-30.0324999,-51.2303767
38408204,-18.8941408,-48.2622678
7141040,-23.4547216,-46.4772698
20766570,-22.9080777,-43.1790268
73753102,-15.4295259,-47.6062841
72215250,-15.7508868,-47.9250462
88420000,-27.4149287,-49.8304955
52081410,-8.0159872,-34.9253567
8265380,-23.5383214,-46.6391624
64090128,-5.0902277,-42.8129529
6602080,-23.5217186,-46.9274298
34000309,-19.9854089,-43.8470691
9721161,-23.7080345,-46.5506747
23055130,-22.9080777,-43.1790268
64607755,-7.0749132,-41.4743602
49042000,-10.9638489,-37.082728
9541460,-23.6166339,-46.5787364
8750710,-23.5493362,-46.2600534
19360234,-21.9847382,-51.6579122
58297000,-6.8008854,-34.9969488
6365210,-23.553205,-46.8505112
55120000,-8.1369893,-35.8574243
86702010,-23.4060078,-51.4569965
53409630,-7.9340069,-34.868407
18603970,-22.8783035,-48.48663
89213638,-26.3044898,-48.8486726
4707000,-23.6225141,-46.6952299
62010680,-3.6815246,-40.3564673
8730090,-23.5521163,-46.2342052
39804006,-17.8635921,-41.5148319
74553580,-16.680882,-49.2532691
30512790,-19.9227318,-43.9450948
32183180,-19.8337479,-44.0906825
5202070,-23.5383214,-46.6391624
60862140,-3.8213914,-38.5313544
20970010,-22.9080777,-43.1790268
12237000,-23.2410374,-45.9114965
36773084,-21.3118204,-42.8622128
58289000,-6.912922,-35.250219
42827750,-12.7155541,-38.3206567
38750000,-18.415,-46.419723
56312520,-9.4026734,-40.5548749
18060560,-23.4887139,-47.4747616
77804010,-7.189247,-48.21533
39400093,-16.6976459,-43.86788
21070560,-22.8443087,-43.2750749
53540010,-7.9066708,-34.902257
37440000,-21.9784057,-44.933903
3210000,-23.5975563,-46.5578593
38400202,-18.8941408,-48.2622678
7140110,-23.4547216,-46.4772698
35112000,-18.5634535,-41.9074212
96508001,-30.0446282,-52.8954215
63010558,-7.2275168,-39.3329188
33035230,-21.2064969,-43.7684171
16600035,-21.9991284,-49.4488105
35930196,-19.777257,-43.0098877
9121360,-23.7672489,-46.3727555
93224340,-29.8240743,-51.1449156
32041140,-19.8337479,-44.0906825
13330340,-23.0633353,-47.1381008
9070310,-23.7672489,-46.3727555
30360390,-19.9227318,-43.9450948
62736000,-4.0964461,-39.2390411
3905050,-23.5383214,-46.6391624
20080010,-22.9080777,-43.1790268
65076690,-2.5295265,-44.2963942
4855430,-21.993173,-47.3333435
26383060,-22.7330157,-43.6341281
65640000,-5.6375054,-43.3001125
31655300,-19.9227318,-43.9450948
59149140,-5.8815773,-35.2189843
11661100,-23.620808,-45.4014628
90510010,-30.0324999,-51.2303767
54460445,-8.1165339,-35.0199865
63112012,-7.2276282,-39.3779228
85817130,-24.9554996,-53.4560544
9401020,-23.6974472,-46.3970406
99025054,-28.2371689,-52.395073
22280110,-22.9572576,-43.1835108
21011330,-22.9080777,-43.1790268
35900411,-19.6421804,-43.2318674
72502200,-15.7508868,-47.9250462
88850000,-28.7507304,-49.4719396
58497000,-7.6964905,-35.6647251
69301400,2.8467389,-60.69089
95703080,-29.1642289,-51.5110649
57046341,-9.6131549,-35.7197349
65059876,-2.5295265,-44.2963942
23050102,-22.9066533,-43.5661273
25610150,-22.5035705,-43.1748526
57800000,-9.1320584,-36.0363338
7263150,-23.4547216,-46.4772698
51030205,-8.130159,-34.9125463
5545010,-23.5383214,-46.6391624
98801012,-28.2963311,-54.2388568
49035655,-10.9126637,-37.0780531
60510206,-3.763541,-38.5785751
13722002,-21.6067489,-46.8979317
60183700,-3.7721066,-38.4412316
11440420,-23.9934734,-46.2570985
8505570,-23.5543663,-46.3680573
9220740,-23.7672489,-46.3727555
18900051,-22.9253446,-49.6221952
93010190,-29.7692939,-51.1430107
40800258,-12.9822499,-38.4812772
68626140,-2.9818822,-47.3544427
31140270,-19.8958059,-43.9313637
9665000,-23.6605926,-46.6118325
30150110,-19.91757,-43.9283788
27185000,-22.5997452,-44.0384859
91787564,-30.0324999,-51.2303767
88308380,-26.9207849,-48.6981413
21211710,-22.9080777,-43.1790268
41720052,-12.9717507,-38.4381542
9230000,-23.6219752,-46.5296275
23047550,-22.9080777,-43.1790268
61648220,-3.7505052,-38.6072837
41906070,-12.9822499,-38.4812772
13035370,-22.9056391,-47.059564
25770320,-22.3880004,-43.1752593
4693030,-23.5383214,-46.6391624
60872508,-3.8444186,-38.486949
88015180,-27.5908627,-48.5558944
25665473,-22.3880004,-43.1752593
14409261,-20.4992015,-47.4014458
13900090,-22.7011352,-46.7634671
75804067,-17.916215,-51.7567442
89560204,-27.0042269,-51.1518833
35240000,-19.1724428,-41.4747342
90410002,-30.0440759,-51.1848879
68459030,-3.7608322,-49.6877457
63902065,-4.9551706,-39.0287133
35725000,-20.0188317,-43.8253614
5584010,-23.5383214,-46.6391624
51021370,-8.1270405,-34.9040801
42800093,-12.6631893,-38.3044721
24730600,-22.8651033,-43.0667223
15015200,-20.8142591,-49.3826974
25075142,-22.7814972,-43.288406
96835270,-29.714209,-52.4285807
33239214,-19.6546377,-43.8664605
68743422,-1.2640376,-47.9362509
11702485,-24.0312815,-46.5274412
89082142,-26.9102107,-49.2720123
89110082,-26.929957,-48.9557266
20775050,-22.9080777,-43.1790268
74684305,-16.680882,-49.2532691
50790340,-8.0850617,-34.9524059
21520280,-22.9080777,-43.1790268
6816110,-23.6810812,-46.8553234
32681592,-19.9509326,-44.1182923
88354040,-27.1255942,-48.8772084
18530000,-23.0984704,-47.7194738
28921265,-22.836723,-42.0307487
79070140,-20.4494839,-54.6081159
69314346,2.8467389,-60.69089
38406633,-18.8941408,-48.2622678
74015120,-16.680882,-49.2532691
33110560,-21.2064969,-43.7684171
3455000,-23.5659545,-46.5094785
14400760,-20.5395799,-47.3977432
88304056,-26.9267078,-48.696164
24723060,-22.8651033,-43.0667223
7032260,-23.4547216,-46.4772698
59062300,-5.8193078,-35.2126281
30535500,-19.9227318,-43.9450948
97502772,-29.7612557,-57.0585244
90680247,-30.0324999,-51.2303767
7600162,-23.4158121,-46.6643673
72640228,-15.7508868,-47.9250462
30535570,-19.9227318,-43.9450948
18110095,-23.53957,-47.4647782
28953814,-22.7918581,-41.9508714
59078080,-5.8193078,-35.2126281
69151065,-2.6527119,-56.7559057
5318040,-23.53653,-46.7284509
38606108,-17.2191108,-46.8718057
5403010,-23.5383214,-46.6391624
99700054,-27.6366817,-52.287351
65606620,-4.8650526,-43.3613833
20771631,-22.9080777,-43.1790268
32670166,-19.967221,-44.1854503
26050790,-22.7322773,-43.5000645
9770340,-23.705119,-46.5429617
59293867,-5.7803095,-35.3134705
32260470,-19.9387584,-44.0247048
99010660,-28.2371689,-52.395073
44270000,-12.4069929,-38.6191596
42701650,-12.8751773,-38.3399593
75523572,-18.3951497,-49.2978345
65041120,-2.5295265,-44.2963942
60442108,-3.7560387,-38.5570515
41905135,-12.9822499,-38.4812772
54762350,-8.0229054,-34.9826925
31742316,-19.8245056,-43.9382755
6823470,-23.6810812,-46.8553234
83601190,-25.4508444,-49.5490135
